LTd_history,MP_history,anm_type,p_anm
"[0.00017301889797414786, 0.0001717925259062421, 0.00016725790765879199, 0.00015610917699739044, 0.00010587416145032401, 9.338541388336396e-07, -5.604780005484138e-07, 6.413512761301306e-05, 2.1631954208586176e-06]","[4.48902215213949, 4.491752390802161, 4.487119144899343, 4.485525886413601, 4.26885222271646, 4.079705748875019, 3.64060773800216, 2.9881941440033266, 2.884380597321065]",3,0.010124488448669458
"[0.0001795344909982996, 0.00017301889797414786, 0.0001717925259062421, 0.0001629177787539727, 0.00012001800746294121, 3.2364979546408967e-06, -7.0320474137719855e-06, 6.874764801388342e-05, 5.065361533561539e-06]","[4.480999782637699, 4.48902215213949, 4.491752390802161, 4.486491308808946, 4.2430080563891694, 4.072461058555032, 3.6191617866177044, 2.9147611996040466, 2.838165196873651]",3,0.01011522744194853
"[0.00018631516643242876, 0.0001795344909982996, 0.00017301889797414786, 0.00016725790765879199, 0.0001338746555453757, 1.29836751226507e-05, -1.0584649028398985e-05, 7.545618925113586e-05, 1.1480082485919742e-05]","[4.45691687802748, 4.480999782637699, 4.48902215213949, 4.487119144899343, 4.328956331007845, 4.081192575083887, 3.6086209451912814, 2.877252210808608, 2.8314197313389653]",3,0.009651176138004538
"[0.00018939903968778925, 0.00018631516643242876, 0.0001795344909982996, 0.0001717925259062421, 0.00014151345104648202, 2.2006811195805284e-05, -1.128594754961931e-05, 8.909009418123089e-05, 1.4759140301127743e-05]","[4.458041639193945, 4.45691687802748, 4.480999782637699, 4.491752390802161, 4.39628194624671, 4.051683748887396, 3.645324927538006, 2.8491728744928277, 2.833437151288269]",3,0.007649016511181439
"[0.0001893699889335322, 0.00018939903968778925, 0.00018631516643242876, 0.00017301889797414786, 0.00015610917699739044, 4.0829615823912086e-05, -1.5002205711912981e-05, 0.00010715176416945598, 1.5214174765574937e-05]","[4.53090434614419, 4.458041639193945, 4.45691687802748, 4.48902215213949, 4.485525886413601, 4.060334441860492, 3.6376649715849925, 2.880213102511758, 2.8874300841212137]",3,0.00720959161564655
"[0.00018202394178553727, 0.0001893699889335322, 0.00018939903968778925, 0.0001795344909982996, 0.0001629177787539727, 5.6905980626207527e-05, -2.310299767610055e-05, 0.00012878479332296584, 1.014546180549275e-05]","[4.598166784397205, 4.53090434614419, 4.458041639193945, 4.480999782637699, 4.486491308808946, 4.076498385040314, 3.6758780827931066, 3.074165558200729, 2.8963186545046615]",3,0.006019773216056864
"[0.00017656860606334485, 0.00018202394178553727, 0.0001893699889335322, 0.00018631516643242876, 0.00016725790765879199, 7.999905595811166e-05, -2.2584985791363052e-05, 0.00013369770354447312, 3.2328083080252465e-06]","[4.581412331690876, 4.598166784397205, 4.53090434614419, 4.45691687802748, 4.487119144899343, 4.1893727281380535, 3.692885966531554, 3.0785251425953324, 2.9112654397362894]",3,0.005198276493172363
"[0.00016785447078290525, 0.00017656860606334485, 0.00018202394178553727, 0.00018939903968778925, 0.0001717925259062421, 9.542918154982274e-05, -2.536599550987632e-05, 0.00014391288954511351, -2.2685064776541755e-06]","[4.601093991795254, 4.581412331690876, 4.598166784397205, 4.458041639193945, 4.491752390802161, 4.240338235006476, 3.6996688880194277, 3.1219091669593593, 2.8843057024004515]",3,0.004775514850348663
"[0.00015836408402478494, 0.00016785447078290525, 0.00017656860606334485, 0.0001893699889335322, 0.00017301889797414786, 0.00010587416145032401, -2.492254367707794e-05, 0.0001471830527940362, 6.778400753841586e-07]","[4.608545292989728, 4.601093991795254, 4.581412331690876, 4.53090434614419, 4.48902215213949, 4.26885222271646, 3.7003305651268255, 3.1292386078116476, 2.8915162833664785]",3,0.004231056377281988
"[0.00015042249072161354, 0.00015836408402478494, 0.00016785447078290525, 0.00018202394178553727, 0.0001795344909982996, 0.00012001800746294121, -3.162907643575914e-05, 0.00015084351406287756, 1.2154022677655612e-05]","[4.559790953390265, 4.608545292989728, 4.601093991795254, 4.598166784397205, 4.480999782637699, 4.2430080563891694, 3.7081377255139167, 3.1512310151930163, 2.949518837605128]",3,0.0041437843303569885
"[0.0001416764520031566, 0.00015042249072161354, 0.00015836408402478494, 0.00017656860606334485, 0.00018631516643242876, 0.0001338746555453757, -3.062650968266925e-05, 0.00015584631443864855, 1.6805084577181297e-05]","[4.680131531992436, 4.559790953390265, 4.608545292989728, 4.581412331690876, 4.45691687802748, 4.328956331007845, 3.729295153899916, 3.174962465234583, 3.0129330605484754]",3,0.0038846077343489705
"[0.0001363100226950932, 0.0001416764520031566, 0.00015042249072161354, 0.00016785447078290525, 0.00018939903968778925, 0.00014151345104648202, -2.562533583432745e-05, 0.00015520914237552788, 1.598140965933211e-05]","[4.700878815611473, 4.680131531992436, 4.559790953390265, 4.601093991795254, 4.458041639193945, 4.39628194624671, 3.805412876853333, 3.156325585472642, 3.019031319338457]",3,0.003992594470439806
"[0.00013079328732858853, 0.0001363100226950932, 0.0001416764520031566, 0.00015836408402478494, 0.0001893699889335322, 0.00015610917699739044, -1.9208781466069633e-05, 0.00015724580879371435, 2.581943898266058e-05]","[4.659742191835863, 4.700878815611473, 4.680131531992436, 4.608545292989728, 4.53090434614419, 4.485525886413601, 3.8691687090962037, 3.141798910492099, 3.06209299221781]",3,0.003864530037486787
"[0.00012930938686579543, 0.00013079328732858853, 0.0001363100226950932, 0.00015042249072161354, 0.00018202394178553727, 0.0001629177787539727, -9.112793846764505e-06, 0.00015164096751444386, 3.721976729360292e-05]","[4.593275977975413, 4.659742191835863, 4.700878815611473, 4.559790953390265, 4.598166784397205, 4.486491308808946, 4.078007432602547, 3.1308632486416896, 3.131755474665591]",3,0.003060043784992647
"[0.00012715352544000544, 0.00012930938686579543, 0.00013079328732858853, 0.0001416764520031566, 0.00017656860606334485, 0.00016725790765879199, -1.1626162190178463e-05, 0.00014567555560599982, 5.181870425125387e-05]","[4.458487080265515, 4.593275977975413, 4.659742191835863, 4.680131531992436, 4.581412331690876, 4.487119144899343, 4.065112211876799, 3.1298071322449155, 3.2598144372721793]",3,0.002756482738029939
"[0.00011509137719463577, 0.00012715352544000544, 0.00012930938686579543, 0.0001363100226950932, 0.00016785447078290525, 0.0001717925259062421, -2.7562060959708867e-06, 0.00014329221937029078, 6.26078564272875e-05]","[4.295103574154028, 4.458487080265515, 4.593275977975413, 4.700878815611473, 4.601093991795254, 4.491752390802161, 4.011365062981782, 3.167385994075091, 3.3261566253569406]",3,0.00246354781745616
"[0.00010321532527209682, 0.00011509137719463577, 0.00012715352544000544, 0.00013079328732858853, 0.00015836408402478494, 0.00017301889797414786, 9.338541388336396e-07, 0.0001441028567771069, 6.83917220307734e-05]","[4.219372218285177, 4.295103574154028, 4.458487080265515, 4.659742191835863, 4.608545292989728, 4.48902215213949, 4.079705748875019, 3.174194941865819, 3.332875166302981]",3,0.002368590930381933
"[9.022807947619931e-05, 0.00010321532527209682, 0.00011509137719463577, 0.00012930938686579543, 0.00015042249072161354, 0.0001795344909982996, 3.2364979546408967e-06, 0.0001398059719872071, 6.652582711623087e-05]","[4.244514562680423, 4.219372218285177, 4.295103574154028, 4.593275977975413, 4.559790953390265, 4.480999782637699, 4.072461058555032, 3.117179603775171, 3.337501087334647]",3,0.002402304993838749
"[8.027715793295738e-05, 9.022807947619931e-05, 0.00010321532527209682, 0.00012715352544000544, 0.0001416764520031566, 0.00018631516643242876, 1.29836751226507e-05, 0.00013340600128171622, 6.41389182511936e-05]","[4.248942413020559, 4.244514562680423, 4.219372218285177, 4.458487080265515, 4.680131531992436, 4.45691687802748, 4.081192575083887, 3.026569988916042, 3.3319495928881353]",3,0.0020778945823683014
"[7.558905953758033e-05, 8.027715793295738e-05, 9.022807947619931e-05, 0.00011509137719463577, 0.0001363100226950932, 0.00018939903968778925, 2.2006811195805284e-05, 0.00012772570946359646, 6.173708744553776e-05]","[4.125659801116836, 4.248942413020559, 4.244514562680423, 4.295103574154028, 4.700878815611473, 4.458041639193945, 4.051683748887396, 2.992055790012752, 3.325470893752657]",3,0.0020893729361015035
"[6.190376174657304e-05, 7.558905953758033e-05, 8.027715793295738e-05, 0.00010321532527209682, 0.00013079328732858853, 0.0001893699889335322, 4.0829615823912086e-05, 0.00011931903899945601, 6.214365753955864e-05]","[4.039907833566585, 4.125659801116836, 4.248942413020559, 4.219372218285177, 4.659742191835863, 4.53090434614419, 4.060334441860492, 3.1131428732627118, 3.325237742212872]",3,0.002064112597348796
"[5.351427781544593e-05, 6.190376174657304e-05, 7.558905953758033e-05, 9.022807947619931e-05, 0.00012930938686579543, 0.00018202394178553727, 5.6905980626207527e-05, 0.00010698301625664105, 5.736133332472275e-05]","[4.037810479021825, 4.039907833566585, 4.125659801116836, 4.244514562680423, 4.593275977975413, 4.598166784397205, 4.076498385040314, 3.228188731069487, 3.3083455962238326]",3,0.0020308412791466327
"[4.682794611500333e-05, 5.351427781544593e-05, 6.190376174657304e-05, 8.027715793295738e-05, 0.00012715352544000544, 0.00017656860606334485, 7.999905595811166e-05, 0.00011000852991081046, 5.721054248145027e-05]","[4.035796306410018, 4.037810479021825, 4.039907833566585, 4.248942413020559, 4.458487080265515, 4.581412331690876, 4.1893727281380535, 3.258675772027048, 3.308340551485639]",3,0.0020248098723590047
"[4.047413827667564e-05, 4.682794611500333e-05, 5.351427781544593e-05, 7.558905953758033e-05, 0.00011509137719463577, 0.00016785447078290525, 9.542918154982274e-05, 0.00010394141731969485, 6.827762417825194e-05]","[4.043075189274209, 4.035796306410018, 4.037810479021825, 4.125659801116836, 4.295103574154028, 4.601093991795254, 4.240338235006476, 3.259253700756552, 3.430753767032942]",3,0.0020441801376052697
"[3.563581184655085e-05, 4.047413827667564e-05, 4.682794611500333e-05, 6.190376174657304e-05, 0.00010321532527209682, 0.00015836408402478494, 0.00010587416145032401, 9.386959055598526e-05, 7.612063338383572e-05]","[4.048365503487904, 4.043075189274209, 4.035796306410018, 4.039907833566585, 4.219372218285177, 4.608545292989728, 4.26885222271646, 3.349414332064652, 3.5133154200015277]",3,0.0020393063675721006
"[3.3640881123659024e-05, 3.563581184655085e-05, 4.047413827667564e-05, 5.351427781544593e-05, 9.022807947619931e-05, 0.00015042249072161354, 0.00012001800746294121, 7.937945069982089e-05, 7.188291105081369e-05]","[4.111099126197411, 4.048365503487904, 4.043075189274209, 4.037810479021825, 4.244514562680423, 4.559790953390265, 4.2430080563891694, 3.4241100024013, 3.508056385828749]",3,0.002028021759431691
"[3.202981058736654e-05, 3.3640881123659024e-05, 3.563581184655085e-05, 4.682794611500333e-05, 8.027715793295738e-05, 0.0001416764520031566, 0.0001338746555453757, 6.687538461540039e-05, 6.687803997988455e-05]","[4.1012169313360625, 4.111099126197411, 4.048365503487904, 4.035796306410018, 4.248942413020559, 4.680131531992436, 4.328956331007845, 3.520972448471116, 3.4930189521036468]",3,0.0020932563415601226
"[3.012347319794273e-05, 3.202981058736654e-05, 3.3640881123659024e-05, 4.047413827667564e-05, 7.558905953758033e-05, 0.0001363100226950932, 0.00014151345104648202, 5.260585121263787e-05, 6.855715863575838e-05]","[4.109737907562813, 4.1012169313360625, 4.111099126197411, 4.043075189274209, 4.125659801116836, 4.700878815611473, 4.39628194624671, 3.5611300603773146, 3.4447440949934656]",3,0.0021433550791099673
"[3.36780306648081e-05, 3.012347319794273e-05, 3.202981058736654e-05, 3.563581184655085e-05, 6.190376174657304e-05, 0.00013079328732858853, 0.00015610917699739044, 4.001142634842044e-05, 6.839378630897695e-05]","[4.11123304312054, 4.109737907562813, 4.1012169313360625, 4.048365503487904, 4.039907833566585, 4.659742191835863, 4.485525886413601, 3.609202028561942, 3.3231359405207166]",3,0.0022449109784357614
"[3.905906814968242e-05, 3.36780306648081e-05, 3.012347319794273e-05, 3.3640881123659024e-05, 5.351427781544593e-05, 0.00012930938686579543, 0.0001629177787539727, 3.12803117947017e-05, 6.322143996783049e-05]","[4.186645955561386, 4.11123304312054, 4.109737907562813, 4.111099126197411, 4.037810479021825, 4.593275977975413, 4.486491308808946, 3.6121772016028495, 3.401040917748752]",3,0.002202106259667538
"[4.756447399066641e-05, 3.905906814968242e-05, 3.36780306648081e-05, 3.202981058736654e-05, 4.682794611500333e-05, 0.00012715352544000544, 0.00016725790765879199, 2.5171528097945294e-05, 7.15445861334367e-05]","[4.222243620077071, 4.186645955561386, 4.11123304312054, 4.1012169313360625, 4.035796306410018, 4.458487080265515, 4.487119144899343, 3.6401048446163085, 3.2655804322694433]",3,0.0022848335666970977
"[4.995368896693891e-05, 4.756447399066641e-05, 3.905906814968242e-05, 3.012347319794273e-05, 4.047413827667564e-05, 0.00011509137719463577, 0.0001717925259062421, 1.4142283014050009e-05, 7.428805604978724e-05]","[4.1805114787417335, 4.222243620077071, 4.186645955561386, 4.109737907562813, 4.043075189274209, 4.295103574154028, 4.491752390802161, 3.6465000598695294, 3.1190457751125558]",3,0.0021066069401105506
"[5.498071075721574e-05, 4.995368896693891e-05, 4.756447399066641e-05, 3.36780306648081e-05, 3.563581184655085e-05, 0.00010321532527209682, 0.00017301889797414786, -5.604780005484138e-07, 6.983006203448023e-05]","[4.141936977257702, 4.1805114787417335, 4.222243620077071, 4.11123304312054, 4.048365503487904, 4.219372218285177, 4.48902215213949, 3.64060773800216, 3.121375165441141]",3,0.0020527150893637778
"[4.991693365571535e-05, 5.498071075721574e-05, 4.995368896693891e-05, 3.905906814968242e-05, 3.3640881123659024e-05, 9.022807947619931e-05, 0.0001795344909982996, -7.0320474137719855e-06, 6.886846412739542e-05]","[4.055755249253597, 4.141936977257702, 4.1805114787417335, 4.186645955561386, 4.111099126197411, 4.244514562680423, 4.480999782637699, 3.6191617866177044, 3.125837603936591]",3,0.0019776183587799
"[4.396811683182499e-05, 4.991693365571535e-05, 5.498071075721574e-05, 4.756447399066641e-05, 3.202981058736654e-05, 8.027715793295738e-05, 0.00018631516643242876, -1.0584649028398985e-05, 6.370102048763982e-05]","[4.0339321688628695, 4.055755249253597, 4.141936977257702, 4.222243620077071, 4.1012169313360625, 4.248942413020559, 4.45691687802748, 3.6086209451912814, 3.152089930235217]",3,0.0020848689524878275
"[3.552546444999125e-05, 4.396811683182499e-05, 4.991693365571535e-05, 4.995368896693891e-05, 3.012347319794273e-05, 7.558905953758033e-05, 0.00018939903968778925, -1.128594754961931e-05, 5.560660915974185e-05]","[3.7630309483640225, 4.0339321688628695, 4.055755249253597, 4.1805114787417335, 4.109737907562813, 4.125659801116836, 4.458041639193945, 3.645324927538006, 3.1691531196851783]",3,0.0021487813480538377
"[3.630220814202746e-05, 3.552546444999125e-05, 4.396811683182499e-05, 5.498071075721574e-05, 3.36780306648081e-05, 6.190376174657304e-05, 0.0001893699889335322, -1.5002205711912981e-05, 5.806416684127522e-05]","[3.6545636816959437, 3.7630309483640225, 4.0339321688628695, 4.141936977257702, 4.11123304312054, 4.039907833566585, 4.53090434614419, 3.6376649715849925, 3.093864779906574]",3,0.002224598189626213
"[4.0645565320726776e-05, 3.630220814202746e-05, 3.552546444999125e-05, 4.991693365571535e-05, 3.905906814968242e-05, 5.351427781544593e-05, 0.00018202394178553727, -2.310299767610055e-05, 5.5070644598495206e-05]","[3.7141334678070486, 3.6545636816959437, 3.7630309483640225, 4.055755249253597, 4.186645955561386, 4.037810479021825, 4.598166784397205, 3.6758780827931066, 3.091702962633828]",3,0.002331392232487462
"[4.735034405997951e-05, 4.0645565320726776e-05, 3.630220814202746e-05, 4.396811683182499e-05, 4.756447399066641e-05, 4.682794611500333e-05, 0.00017656860606334485, -2.2584985791363052e-05, 5.5678193589661e-05]","[3.6831375659659065, 3.7141334678070486, 3.6545636816959437, 4.0339321688628695, 4.222243620077071, 4.035796306410018, 4.581412331690876, 3.692885966531554, 3.077870498409112]",3,0.0025749685453928368
"[5.579341775628933e-05, 4.735034405997951e-05, 4.0645565320726776e-05, 3.552546444999125e-05, 4.995368896693891e-05, 4.047413827667564e-05, 0.00016785447078290525, -2.536599550987632e-05, 5.523295574411996e-05]","[3.6723517497627345, 3.6831375659659065, 3.7141334678070486, 3.7630309483640225, 4.1805114787417335, 4.043075189274209, 4.601093991795254, 3.6996688880194277, 3.0819517981852464]",3,0.003244247045481772
"[6.881657017019718e-05, 5.579341775628933e-05, 4.735034405997951e-05, 3.630220814202746e-05, 5.498071075721574e-05, 3.563581184655085e-05, 0.00015836408402478494, -2.492254367707794e-05, 5.427706251010466e-05]","[3.6319586805332458, 3.6723517497627345, 3.6831375659659065, 3.6545636816959437, 4.141936977257702, 4.048365503487904, 4.608545292989728, 3.7003305651268255, 3.1002018898048322]",3,0.004188142877649019
"[9.104138349598777e-05, 6.881657017019718e-05, 5.579341775628933e-05, 4.0645565320726776e-05, 4.991693365571535e-05, 3.3640881123659024e-05, 0.00015042249072161354, -3.162907643575914e-05, 4.7693363533194886e-05]","[3.5737683108662894, 3.6319586805332458, 3.6723517497627345, 3.7141334678070486, 4.055755249253597, 4.111099126197411, 4.559790953390265, 3.7081377255139167, 3.091622466981703]",3,0.004704821818293086
